longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.1799173509292,33.87856810905225,40.0,2065.0,615.0,1853.0,519.0,3.4776548370546996,151779.0,<1H OCEAN
-121.18045035171713,38.6758006531262,9.0,7794.0,977.0,2663.0,920.0,6.05528943238301,261668.0,INLAND
-118.27,34.07,32.0,1657.0,579.0,2071.0,598.0,2.1135,152500.0,<1H OCEAN
-118.11044725770378,34.13863404564409,37.0,3436.0,517.0,1424.0,536.0,5.456689206832698,357433.0,INLAND
-122.52920258028604,37.7234920850776,42.0,2077.0,453.0,1267.0,455.0,3.9595921727685996,291481.0,NEAR OCEAN
-118.28,34.1,49.0,2843.0,880.0,2004.0,796.0,2.7875,217300.0,<1H OCEAN
-118.44,34.0,41.0,1562.0,377.0,874.0,368.0,4.1083,324300.0,<1H OCEAN
-122.13569063858445,37.4544429550305,46.0,2200.0,333.0,670.0,264.0,8.548236457815038,492036.0,NEAR BAY
-118.12,34.15,35.0,1760.0,447.0,984.0,384.0,3.4167,198200.0,<1H OCEAN
-122.32,38.32,22.0,2483.0,528.0,1478.0,492.0,4.0878,164400.0,NEAR BAY
-118.42879077459963,34.26562677219412,32.0,1680.0,295.0,1020.0,280.0,5.456696825425673,205708.0,<1H OCEAN
-120.25,37.93,13.0,493.0,76.0,196.0,68.0,3.375,134100.0,INLAND
-118.42853621471764,34.18056177128533,37.0,1143.0,235.0,811.0,273.0,2.4393310471317955,183187.0,<1H OCEAN
-118.33,34.1,45.0,1913.0,696.0,1552.0,611.0,2.0888,237500.0,<1H OCEAN
-118.33,34.2,43.0,2322.0,418.0,1106.0,433.0,4.3631,284600.0,<1H OCEAN
-122.63951641744798,37.836627287295094,28.0,778.0,182.0,369.0,152.0,6.825168971293036,488818.0,NEAR OCEAN
-117.3,34.12,50.0,1629.0,437.0,1581.0,394.0,2.2019,63500.0,INLAND
-122.72,40.17,16.0,396.0,78.0,188.0,72.0,1.3889,87500.0,INLAND
-119.33,36.32,16.0,3331.0,839.0,1955.0,763.0,1.6148,86600.0,INLAND
-117.83,33.74,23.0,1818.0,522.0,958.0,485.0,2.6771,131500.0,<1H OCEAN
-122.66,38.44,17.0,5815.0,898.0,2614.0,887.0,4.3657,215900.0,<1H OCEAN
-118.34,33.84,36.0,1561.0,252.0,740.0,253.0,6.2778,309700.0,<1H OCEAN
-118.08,34.56,14.0,5144.0,887.0,2846.0,824.0,4.5615,137200.0,INLAND
-121.81,37.26,16.0,1911.0,327.0,1158.0,332.0,5.9359,249500.0,<1H OCEAN
-118.83,34.23,6.0,8803.0,1114.0,3385.0,1010.0,8.7288,425800.0,<1H OCEAN
-120.99768880011777,37.63338914041134,30.0,219.0,57.0,182.0,65.0,1.7225069161530537,76024.0,INLAND
-120.7,35.55,10.0,3979.0,761.0,1834.0,671.0,3.5,172100.0,<1H OCEAN
-121.3835765452647,38.406437736363024,9.0,3520.0,658.0,1496.0,570.0,5.00923701345816,137810.0,INLAND
-118.29757637527825,34.038063541931706,46.0,465.0,165.0,551.0,137.0,1.8790936243690457,152387.0,<1H OCEAN
-118.22,33.79,28.0,3008.0,629.0,2537.0,596.0,2.3,137500.0,NEAR OCEAN
-122.43,37.8,52.0,1380.0,322.0,553.0,288.0,4.0417,500001.0,NEAR BAY
-120.82,35.31,16.0,3924.0,699.0,1325.0,638.0,2.5172,293900.0,NEAR OCEAN
-117.99447107664517,33.82821916050087,33.0,1230.0,213.0,951.0,268.0,5.761956560043666,220818.0,<1H OCEAN
-117.43,34.11,17.0,4109.0,884.0,2544.0,780.0,2.7757,109800.0,INLAND
-118.12,33.89,22.0,6876.0,1960.0,5162.0,1879.0,2.9293,170800.0,<1H OCEAN
-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488,80300.0,INLAND
-121.55,39.45,18.0,2278.0,523.0,1185.0,475.0,1.3611,60600.0,INLAND
-116.97,33.74,20.0,3674.0,792.0,1498.0,758.0,2.2161,76900.0,INLAND
-118.29551462077512,34.018896667853554,49.0,1627.0,488.0,2041.0,489.0,2.4481972208314455,115994.0,<1H OCEAN
-118.09,33.92,36.0,847.0,185.0,713.0,194.0,4.8542,167400.0,<1H OCEAN
-116.48,33.96,11.0,1381.0,300.0,644.0,248.0,2.3382,89400.0,INLAND
-122.36,40.58,17.0,1220.0,275.0,800.0,261.0,1.9181,118800.0,INLAND
-117.1507986119796,32.952329313974346,19.0,2487.0,426.0,1511.0,387.0,4.860786782912539,179024.0,<1H OCEAN
-122.29859800371936,37.53795402283582,50.0,895.0,189.0,338.0,159.0,3.237575875707113,292503.0,NEAR OCEAN
-122.05941418848785,37.37774764443763,35.0,2956.0,674.0,1491.0,509.0,3.375869656607758,358353.0,NEAR BAY
-117.1,32.75,11.0,2393.0,726.0,1905.0,711.0,1.3448,91300.0,NEAR OCEAN
-117.23504565081575,32.8078398697283,21.0,1179.0,290.0,389.0,215.0,4.287056572852307,251663.0,NEAR OCEAN
-117.89887834816297,33.71523667184697,30.0,692.0,163.0,1009.0,162.0,3.9653731433063406,154634.0,<1H OCEAN
-114.62300319214434,33.614776090696324,28.0,18.0,3.0,5.0,3.0,0.5375318438568764,261298.0,INLAND
-118.06477275071049,33.830708132861595,36.0,1861.0,342.0,881.0,319.0,7.153258683920511,256560.0,<1H OCEAN
-121.94,37.34,29.0,3377.0,853.0,1674.0,792.0,3.4233,229300.0,<1H OCEAN
-117.98,33.7,17.0,1989.0,411.0,1401.0,453.0,4.1603,160500.0,<1H OCEAN
-118.48,34.31,31.0,1091.0,256.0,892.0,238.0,3.0,172400.0,<1H OCEAN
-117.24591445367089,32.798992754850985,23.0,1519.0,352.0,727.0,357.0,3.5298416395785877,304060.0,NEAR OCEAN
-118.51,34.04,40.0,1382.0,167.0,483.0,178.0,11.7045,500001.0,<1H OCEAN
-122.02,37.34,28.0,2488.0,396.0,1190.0,410.0,5.7881,344700.0,<1H OCEAN
-117.07982860916658,32.897431776081945,16.0,1617.0,224.0,630.0,212.0,6.473763902549127,233681.0,<1H OCEAN
-119.73002507552532,36.84591939186931,13.0,2585.0,567.0,1030.0,589.0,2.095592003025319,111470.0,INLAND
-121.30375447777791,38.569941110221315,10.0,2483.0,575.0,942.0,489.0,2.4900639590055134,117580.0,INLAND
-118.77873347746703,34.42352968339524,29.0,1024.0,201.0,500.0,156.0,2.3689677773644835,194038.0,<1H OCEAN
-118.44,34.19,19.0,3487.0,959.0,2278.0,835.0,2.6709,215500.0,<1H OCEAN
-117.62980130317808,34.04937987605467,15.0,2563.0,543.0,1990.0,560.0,3.656970875705018,147000.0,INLAND
-122.14,38.07,31.0,3401.0,616.0,1750.0,602.0,4.6761,143100.0,NEAR BAY
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,89500.0,NEAR BAY
-118.43,34.07,34.0,3203.0,483.0,949.0,439.0,10.3467,500001.0,<1H OCEAN
-122.05,37.68,32.0,2015.0,318.0,1019.0,340.0,6.1104,240700.0,NEAR BAY
-123.36,39.01,35.0,1551.0,321.0,857.0,288.0,2.7232,115400.0,<1H OCEAN
-117.1625548544849,33.20539365067692,26.0,595.0,119.0,469.0,123.0,3.051378705876843,216763.0,<1H OCEAN
-118.31885140674088,34.86550804382329,11.0,7391.0,1365.0,3442.0,1314.0,2.7605954818344225,130595.0,INLAND
-122.08385739517072,37.86627855216702,35.0,3640.0,586.0,1584.0,533.0,7.874165418257739,354797.0,NEAR BAY
-118.16,34.11,31.0,5715.0,1154.0,2639.0,1079.0,4.1661,364400.0,<1H OCEAN
-121.67,39.37,27.0,2599.0,502.0,1241.0,502.0,1.9943,86300.0,INLAND
-122.02,37.29,25.0,3845.0,492.0,1461.0,475.0,10.3979,500001.0,<1H OCEAN
-122.32,37.97,29.0,2347.0,464.0,1135.0,490.0,3.9722,161000.0,NEAR BAY
-118.34,34.19,43.0,1029.0,252.0,613.0,255.0,2.6827,219900.0,<1H OCEAN
-122.17826807641357,37.79365479087521,29.0,2549.0,760.0,1865.0,585.0,2.9285766219581038,148801.0,NEAR BAY
-118.38863886154371,34.16410895084512,46.0,451.0,89.0,209.0,114.0,3.4042354503170804,212172.0,<1H OCEAN
-120.0,38.9,21.0,1653.0,419.0,737.0,308.0,1.9727,114100.0,INLAND
-117.78,33.97,2.0,556.0,63.0,179.0,54.0,8.4411,500001.0,<1H OCEAN
-122.61071003952982,38.242231035566945,34.0,843.0,156.0,365.0,170.0,4.249043869556741,239621.0,<1H OCEAN
-117.08570937270599,32.822454642710674,10.0,4577.0,726.0,2199.0,745.0,5.745717046332533,256767.0,<1H OCEAN
-118.92,35.47,6.0,1755.0,280.0,664.0,254.0,6.2885,216400.0,INLAND
-119.1617469625596,34.28650387261322,28.0,739.0,145.0,310.0,137.0,3.1735579781419996,229999.0,NEAR OCEAN
-122.04590852809267,37.48660184992203,17.0,380.0,100.0,283.0,100.0,3.2599290738782942,159738.0,NEAR BAY
-119.61,36.33,32.0,1492.0,284.0,926.0,264.0,3.0139,61500.0,INLAND
-122.01,39.21,50.0,1592.0,372.0,781.0,307.0,2.2679,69100.0,INLAND
-118.19,33.93,44.0,1613.0,345.0,1227.0,342.0,3.1667,145700.0,<1H OCEAN
-122.11,37.43,35.0,3905.0,565.0,1562.0,553.0,7.313,463700.0,NEAR BAY
-121.97549559843839,37.323802030705366,35.0,1765.0,336.0,961.0,335.0,6.255101614549357,295466.0,<1H OCEAN
-121.79,39.48,39.0,1105.0,180.0,408.0,166.0,3.3929,82100.0,INLAND
-123.36,39.41,46.0,1748.0,362.0,808.0,330.0,2.9183,76900.0,<1H OCEAN
-122.29,37.85,52.0,477.0,119.0,218.0,106.0,2.5682,120000.0,NEAR BAY
-121.23,37.79,23.0,1985.0,424.0,1198.0,389.0,2.7734,116800.0,INLAND
-117.89,34.12,35.0,1447.0,272.0,1224.0,268.0,3.9934,141900.0,<1H OCEAN
-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,163100.0,<1H OCEAN
-118.1,34.05,26.0,1495.0,328.0,1296.0,304.0,2.913,152300.0,<1H OCEAN
-118.23638803975658,34.13087169761201,46.0,1598.0,449.0,972.0,417.0,2.695786330623613,183565.0,<1H OCEAN
-117.78911438025021,33.67053841452841,14.0,2699.0,418.0,1386.0,407.0,6.686365558816644,324517.0,<1H OCEAN
-122.3,37.81,52.0,572.0,109.0,274.0,82.0,1.8516,85000.0,NEAR BAY
-117.9784617022441,33.90850257002984,7.0,1632.0,371.0,532.0,280.0,4.729219283240808,140584.0,<1H OCEAN
-122.3518067645281,37.94970403963754,15.0,6308.0,1815.0,3504.0,1638.0,2.2952368159414176,135320.0,NEAR BAY
-122.58,38.38,27.0,3800.0,728.0,1587.0,605.0,4.7237,306600.0,<1H OCEAN
-121.85,39.74,41.0,2901.0,689.0,1426.0,632.0,1.5633,84500.0,INLAND
-117.78902761388089,33.79964139452918,21.0,3728.0,504.0,1608.0,427.0,6.963789826407634,292615.0,<1H OCEAN
-118.71,34.29,24.0,2983.0,406.0,1203.0,381.0,6.3236,302000.0,<1H OCEAN
-116.99,32.8,34.0,3657.0,538.0,1513.0,562.0,5.2907,195800.0,<1H OCEAN
-117.48,34.01,23.0,2000.0,376.0,1361.0,388.0,4.369,121100.0,INLAND
-122.17,37.7,24.0,1755.0,365.0,952.0,362.0,4.0,202600.0,NEAR BAY
-118.31,34.09,37.0,773.0,,835.0,312.0,1.8576,193800.0,<1H OCEAN
-121.83,37.38,31.0,3633.0,843.0,2677.0,797.0,3.2222,184800.0,<1H OCEAN
-116.99,33.99,22.0,4227.0,658.0,1849.0,619.0,4.7356,195900.0,INLAND
-117.86,33.62,23.0,3166.0,411.0,1092.0,345.0,7.9367,500001.0,<1H OCEAN
-120.81,39.02,30.0,806.0,189.0,326.0,146.0,2.8155,101000.0,INLAND
-122.06,38.26,36.0,1248.0,221.0,672.0,222.0,3.3839,105900.0,INLAND
-122.43,37.72,48.0,1289.0,280.0,782.0,235.0,3.6719,259800.0,NEAR BAY
-117.3,34.24,38.0,4116.0,949.0,1196.0,422.0,3.5625,96500.0,INLAND
-121.48,38.56,46.0,1476.0,344.0,688.0,353.0,2.7316,134700.0,INLAND
-121.21,37.8,45.0,370.0,84.0,167.0,70.0,1.4853,101800.0,INLAND
-116.39,34.15,15.0,5583.0,1149.0,2709.0,964.0,1.9779,73300.0,INLAND
-121.96220610249263,37.330915091743606,33.0,1565.0,302.0,716.0,269.0,3.598684746501448,260207.0,<1H OCEAN
-121.76,37.29,15.0,2267.0,348.0,1150.0,327.0,7.1267,277900.0,<1H OCEAN
-122.13731775337278,37.76095515577567,50.0,1635.0,309.0,700.0,270.0,2.1534123635921705,191762.0,NEAR BAY
-118.14,34.07,52.0,695.0,145.0,523.0,170.0,3.665,220400.0,<1H OCEAN
-117.7,33.53,5.0,6698.0,1254.0,2834.0,1139.0,5.9088,288500.0,<1H OCEAN
-117.28,34.11,39.0,1573.0,418.0,1258.0,359.0,1.4896,69500.0,INLAND
-122.23,38.15,33.0,1253.0,238.0,753.0,236.0,1.756,86400.0,NEAR BAY
-121.88,37.64,20.0,1309.0,184.0,514.0,172.0,10.9506,475800.0,INLAND
-117.93952669606121,33.8743388495283,51.0,1213.0,271.0,676.0,214.0,3.818315738494271,230617.0,<1H OCEAN
-117.29,32.81,35.0,1878.0,308.0,598.0,257.0,6.9553,500001.0,NEAR OCEAN
-117.10090138371632,33.18917232391044,14.0,2525.0,401.0,1073.0,399.0,5.783605608924547,178742.0,<1H OCEAN
-117.84863864272924,34.06016841934878,28.0,3323.0,534.0,1685.0,494.0,6.464476842577503,242874.0,<1H OCEAN
-118.1,34.12,50.0,1835.0,231.0,636.0,211.0,11.6471,500001.0,<1H OCEAN
-118.34,34.07,52.0,3175.0,1057.0,1594.0,997.0,3.1766,225000.0,<1H OCEAN
-118.09,33.82,36.0,2219.0,393.0,1042.0,396.0,5.2299,239800.0,<1H OCEAN
-121.9100346948864,37.31080791450974,26.0,3298.0,748.0,2163.0,727.0,3.096153622924178,252250.0,<1H OCEAN
-122.25759273282925,38.121457951284256,39.0,3140.0,495.0,1382.0,472.0,4.312948795823647,140944.0,NEAR BAY
-118.05,33.96,37.0,2622.0,652.0,2778.0,644.0,2.9714,160300.0,<1H OCEAN
-117.92808067844824,34.056456213028454,34.0,2971.0,443.0,1285.0,504.0,5.342474315170939,217231.0,<1H OCEAN
-121.88992015709323,37.483736585403335,8.0,4144.0,599.0,2014.0,619.0,10.195476707398743,486580.0,<1H OCEAN
-122.5,37.75,45.0,1620.0,,941.0,328.0,4.3859,270200.0,NEAR OCEAN
-117.77190646315424,35.6473351790572,18.0,2308.0,508.0,1099.0,447.0,3.074386729088901,79555.0,INLAND
-121.42,38.54,18.0,2525.0,501.0,1726.0,468.0,2.398,87600.0,INLAND
-122.15177917788253,37.74888693714256,46.0,1819.0,394.0,882.0,347.0,1.3435646839551694,90045.0,NEAR BAY
-118.23,33.97,47.0,932.0,295.0,1226.0,264.0,1.6065,111400.0,<1H OCEAN
-118.15,33.78,12.0,4436.0,1133.0,2176.0,1002.0,3.5812,198600.0,NEAR OCEAN
-118.35,34.15,35.0,2245.0,393.0,783.0,402.0,4.1544,500001.0,<1H OCEAN
-118.25,33.79,38.0,1730.0,460.0,1724.0,424.0,2.7308,150400.0,NEAR OCEAN
-117.23,33.89,5.0,11775.0,2031.0,6686.0,1911.0,4.1953,136600.0,INLAND
-118.36626146186465,34.06383762359247,51.0,907.0,225.0,580.0,205.0,4.261203023430899,326577.0,<1H OCEAN
-117.88,33.82,17.0,2247.0,705.0,1382.0,618.0,3.8631,225000.0,<1H OCEAN
-117.08,32.7,36.0,2103.0,390.0,1279.0,392.0,2.4135,97000.0,NEAR OCEAN
-117.41,34.0,38.0,2228.0,571.0,1697.0,530.0,1.9052,83400.0,INLAND
-117.26,34.11,33.0,1210.0,288.0,850.0,238.0,1.2171,59300.0,INLAND
-122.08,37.59,16.0,1816.0,365.0,1367.0,355.0,4.235,156300.0,NEAR BAY
-122.1123104473203,37.92408378013521,33.0,1012.0,162.0,442.0,145.0,4.833711522409208,245601.0,NEAR BAY
-122.3529385536249,37.951686652781845,46.0,1329.0,285.0,807.0,279.0,2.972358673762105,96577.0,NEAR BAY
-122.45033720956691,37.80046532058521,52.0,3029.0,844.0,1297.0,845.0,3.613958150718177,500001.0,NEAR BAY
-118.13945461811433,33.92122551075381,32.0,1669.0,350.0,1227.0,356.0,3.912592894852977,158120.0,<1H OCEAN
-118.10502327544978,34.075112591738346,21.0,1313.0,397.0,1331.0,278.0,2.570414618648104,184997.0,<1H OCEAN
-118.0,34.14,31.0,1298.0,431.0,1131.0,425.0,1.0548,178100.0,INLAND
-117.07,32.63,37.0,2372.0,444.0,1056.0,419.0,3.7583,145500.0,NEAR OCEAN
-117.87,33.87,16.0,1332.0,368.0,1534.0,295.0,3.0227,297100.0,<1H OCEAN
-118.2,33.92,45.0,1283.0,,1025.0,248.0,3.2798,141200.0,<1H OCEAN
-118.26,34.1,52.0,1310.0,263.0,689.0,208.0,4.0721,350000.0,<1H OCEAN
-117.98,33.81,18.0,3751.0,878.0,2281.0,815.0,3.7201,183100.0,<1H OCEAN
-122.03,37.37,16.0,3402.0,1193.0,1479.0,1043.0,3.5861,500001.0,<1H OCEAN
-118.40657657504791,34.03151969790582,19.0,4577.0,1312.0,2161.0,1046.0,3.494054364724211,470010.0,<1H OCEAN
-118.44,34.31,22.0,3182.0,822.0,2661.0,746.0,2.7472,160100.0,<1H OCEAN
-119.45,36.48,38.0,402.0,86.0,311.0,87.0,3.1719,106300.0,INLAND
-116.79,32.84,12.0,4281.0,786.0,1891.0,721.0,3.5769,231800.0,<1H OCEAN
-121.93,37.04,36.0,1522.0,230.0,677.0,206.0,5.8642,363500.0,<1H OCEAN
-122.42,37.79,52.0,3457.0,1021.0,2286.0,994.0,2.565,225000.0,NEAR BAY
-118.25474363888516,34.09004679037525,17.0,4426.0,1338.0,4218.0,1238.0,2.341898726003982,184371.0,<1H OCEAN
-119.77,36.83,19.0,3237.0,507.0,1378.0,510.0,4.7804,101100.0,INLAND
-118.39133900973175,33.81052565320087,35.0,2309.0,450.0,1107.0,423.0,6.248281926880398,320758.0,<1H OCEAN
-121.23,37.95,32.0,2081.0,472.0,1342.0,411.0,2.7958,59000.0,INLAND
-122.67,38.47,19.0,1848.0,428.0,1130.0,433.0,3.0568,190300.0,<1H OCEAN
-118.33,34.16,23.0,1359.0,428.0,770.0,380.0,3.4016,234600.0,<1H OCEAN
-121.11,38.91,24.0,2558.0,423.0,1149.0,403.0,4.0679,190500.0,INLAND
-121.29,38.1,14.0,1551.0,297.0,785.0,281.0,3.775,163300.0,INLAND
-118.33374675666927,34.037839822162965,36.0,3008.0,743.0,2564.0,701.0,1.8379773189038486,186361.0,<1H OCEAN
-117.01406820105055,32.80983467214675,30.0,1283.0,263.0,646.0,261.0,3.4421886286342236,175925.0,<1H OCEAN
-118.09,33.77,26.0,5359.0,1508.0,1829.0,1393.0,1.7675,61300.0,<1H OCEAN
-117.36,34.48,3.0,16533.0,2549.0,7588.0,2285.0,3.9792,122100.0,INLAND
-122.03,37.95,14.0,3287.0,793.0,1601.0,716.0,3.1719,220500.0,NEAR BAY
-117.66,33.51,18.0,2626.0,,1302.0,522.0,4.0167,189600.0,<1H OCEAN
-118.0684344567486,34.14251628863413,47.0,1190.0,151.0,388.0,136.0,8.742032005902548,489688.0,INLAND
-118.01,33.83,29.0,3963.0,772.0,2104.0,743.0,4.9803,208600.0,<1H OCEAN
-121.87,37.22,26.0,1921.0,250.0,725.0,253.0,7.6933,405900.0,<1H OCEAN
-120.37,37.98,29.0,2508.0,591.0,1112.0,550.0,1.6021,91400.0,INLAND
-121.55,38.59,36.0,435.0,95.0,285.0,90.0,1.2292,69600.0,INLAND
-118.11,33.78,16.0,3985.0,567.0,1327.0,564.0,7.9767,500001.0,<1H OCEAN
-118.32,34.04,47.0,1989.0,532.0,1430.0,519.0,1.8333,151100.0,<1H OCEAN
-122.06,37.77,12.0,14316.0,2045.0,5781.0,2007.0,7.2634,341600.0,NEAR BAY
-117.08,34.03,23.0,3862.0,699.0,2082.0,652.0,3.154,115700.0,INLAND
-117.89157408447498,33.6866950030907,33.0,2935.0,605.0,1510.0,599.0,4.3358840075571985,259139.0,<1H OCEAN
-119.63,34.4,29.0,3865.0,814.0,1266.0,613.0,6.0069,500001.0,<1H OCEAN
-122.15,37.44,52.0,1945.0,293.0,708.0,275.0,6.1655,500001.0,NEAR BAY
-118.415230377675,34.2339922435248,36.0,1363.0,291.0,1041.0,236.0,4.660505151465311,192429.0,<1H OCEAN
-124.19570057093289,41.78145494265708,15.0,2831.0,670.0,1668.0,660.0,1.6860376388157476,71585.0,NEAR OCEAN
-119.27,34.28,52.0,2239.0,420.0,941.0,397.0,4.125,349000.0,NEAR OCEAN
-120.66,35.5,19.0,1861.0,364.0,1040.0,363.0,3.3125,163900.0,<1H OCEAN
-121.60715539251467,39.125406544517915,35.0,2491.0,517.0,1456.0,503.0,1.4808614975659842,49752.0,INLAND
-117.08,32.76,20.0,2547.0,785.0,1199.0,643.0,1.7743,140300.0,NEAR OCEAN
-117.15,34.22,10.0,1039.0,174.0,317.0,109.0,7.2371,171900.0,INLAND
-119.85,36.75,24.0,1143.0,245.0,608.0,240.0,2.8194,81100.0,INLAND
-122.3,37.9,37.0,2125.0,489.0,912.0,462.0,2.9219,217200.0,NEAR BAY
-122.24575629915023,37.78549400850558,52.0,1824.0,377.0,1867.0,459.0,3.0285855156291097,108679.0,NEAR BAY
-120.48,39.66,32.0,1516.0,289.0,304.0,131.0,1.8839,71000.0,INLAND
-117.16,32.74,21.0,1882.0,486.0,903.0,482.0,3.06,243800.0,NEAR OCEAN
-118.14,33.9,39.0,1379.0,282.0,883.0,291.0,3.3375,180100.0,<1H OCEAN
-118.2,34.19,38.0,2176.0,266.0,798.0,243.0,15.0001,500001.0,<1H OCEAN
-117.14,33.23,11.0,4068.0,829.0,918.0,500.0,3.1272,281300.0,<1H OCEAN
-117.27,34.05,34.0,1703.0,395.0,849.0,359.0,3.1607,138200.0,INLAND
-118.24016460685289,33.7984301370187,38.0,1244.0,351.0,1241.0,359.0,4.019202328313205,162675.0,NEAR OCEAN
-117.13,32.92,16.0,2173.0,399.0,1460.0,393.0,4.2614,169600.0,<1H OCEAN
-122.2208310331161,38.10317298809123,52.0,268.0,93.0,177.0,60.0,2.062603062360661,110387.0,NEAR BAY
-121.21,38.83,21.0,3691.0,640.0,1758.0,603.0,3.5607,151900.0,INLAND
-116.99,34.3,29.0,5055.0,1036.0,410.0,191.0,3.5104,157100.0,INLAND
-119.73,34.44,48.0,2114.0,390.0,973.0,367.0,4.8021,351100.0,NEAR OCEAN
-119.8031854504139,36.78828053287826,35.0,2118.0,412.0,976.0,462.0,3.0391646361790263,69977.0,INLAND
-117.9,34.08,32.0,5482.0,1251.0,3426.0,1117.0,3.2943,204400.0,<1H OCEAN
-122.08,37.63,37.0,1793.0,364.0,1534.0,346.0,3.6458,156600.0,NEAR BAY
-117.67,34.02,16.0,3042.0,524.0,1516.0,475.0,4.8906,178500.0,INLAND
-115.52,32.98,32.0,1615.0,382.0,1307.0,345.0,1.4583,58600.0,INLAND
-118.15,34.1,36.0,3514.0,818.0,2277.0,828.0,3.1211,229300.0,<1H OCEAN
-118.14,34.14,24.0,10239.0,2823.0,4210.0,2565.0,3.6997,225000.0,<1H OCEAN
-119.21,37.25,44.0,3042.0,697.0,335.0,115.0,4.1838,85600.0,INLAND
-122.2517178653922,37.79274504656793,52.0,911.0,207.0,732.0,218.0,2.3716232642228943,126002.0,NEAR BAY
-118.27,34.1,50.0,2113.0,398.0,793.0,418.0,4.7132,304600.0,<1H OCEAN
-117.07943714482316,32.80123684757905,35.0,1467.0,262.0,687.0,269.0,4.187894548066664,166774.0,NEAR OCEAN
-118.21,34.18,14.0,2672.0,335.0,1113.0,318.0,12.1579,500001.0,<1H OCEAN
-118.21,33.8,45.0,1160.0,274.0,1095.0,269.0,2.7308,139000.0,NEAR OCEAN
-118.53,34.25,20.0,6331.0,1537.0,2957.0,1509.0,3.3892,323100.0,<1H OCEAN
-117.89,33.61,42.0,1301.0,280.0,539.0,249.0,5.0,500001.0,<1H OCEAN
-120.12212609578727,36.0455357976401,28.0,2490.0,498.0,1448.0,452.0,2.985775412015777,61038.0,INLAND
-118.2,34.03,52.0,1754.0,452.0,1849.0,445.0,2.3716,122800.0,<1H OCEAN
-118.2491690636148,34.13737324570993,34.0,2994.0,831.0,1834.0,792.0,2.503583606998752,201926.0,<1H OCEAN
-118.05,36.64,34.0,2090.0,478.0,896.0,426.0,2.0357,74200.0,INLAND
-118.14541905637505,34.15491820765359,49.0,4272.0,873.0,1633.0,644.0,5.007215385175517,482394.0,<1H OCEAN
-118.40990880297765,33.95837147940499,45.0,2879.0,465.0,1086.0,484.0,6.025353272116211,370596.0,<1H OCEAN
-122.29,37.81,49.0,844.0,204.0,560.0,152.0,1.75,75000.0,NEAR BAY
-120.46,37.33,17.0,6111.0,1171.0,2950.0,1104.0,3.2852,98800.0,INLAND
-117.30113657214689,34.38907438978189,13.0,3603.0,598.0,1926.0,505.0,3.4812794102466236,102591.0,INLAND
-122.03800279288525,37.35606791212269,15.0,1185.0,203.0,469.0,237.0,7.426080647512069,285407.0,<1H OCEAN
-117.96013531506199,33.95608037014902,27.0,3245.0,570.0,1585.0,459.0,4.8658593833842945,308649.0,<1H OCEAN
-117.84,33.76,26.0,2110.0,409.0,1146.0,407.0,4.3698,229600.0,<1H OCEAN
-117.95,33.93,37.0,2633.0,630.0,1904.0,630.0,2.6123,161300.0,<1H OCEAN
-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,363100.0,<1H OCEAN
-121.88,38.02,46.0,2112.0,466.0,1249.0,382.0,2.5737,87000.0,INLAND
-120.34009943762314,37.99617633789634,3.0,1705.0,316.0,725.0,268.0,3.564717597984157,145261.0,INLAND
-118.17,34.1,48.0,2514.0,595.0,2484.0,601.0,3.1146,142500.0,<1H OCEAN
-117.89,33.88,15.0,1655.0,626.0,1549.0,582.0,1.9127,175000.0,<1H OCEAN
-118.79,34.26,17.0,1986.0,249.0,761.0,241.0,7.2137,401900.0,<1H OCEAN
-122.46,37.64,17.0,3523.0,669.0,2150.0,666.0,4.5938,251200.0,NEAR OCEAN
-121.97,37.36,24.0,4841.0,894.0,2656.0,920.0,6.0573,254500.0,<1H OCEAN
-118.33,33.96,42.0,1686.0,361.0,737.0,319.0,2.3,189200.0,<1H OCEAN
-116.91,32.75,5.0,8710.0,1614.0,4372.0,1527.0,4.7813,240900.0,<1H OCEAN
-122.01,36.98,47.0,2403.0,517.0,1144.0,455.0,2.5954,229400.0,NEAR OCEAN
-122.45,37.77,52.0,2645.0,626.0,1275.0,553.0,3.35,492900.0,NEAR BAY
-121.96,37.24,26.0,3032.0,605.0,1208.0,562.0,5.4683,430900.0,<1H OCEAN
-118.33020631569414,34.041150389320876,46.0,2271.0,686.0,1734.0,585.0,1.6921590958495945,128738.0,<1H OCEAN
-122.45742716341861,37.73200122006642,51.0,1695.0,311.0,673.0,288.0,4.666512691055031,267369.0,NEAR OCEAN
-121.99,38.34,13.0,3252.0,610.0,1915.0,631.0,4.2137,151700.0,INLAND
-117.87,33.74,31.0,2338.0,652.0,3289.0,631.0,2.6734,158500.0,<1H OCEAN
-117.488305276531,33.85438755397209,24.0,2696.0,662.0,2478.0,535.0,4.000352606299635,126880.0,INLAND
-118.20074232309756,33.80916617026276,17.0,5398.0,1385.0,3092.0,1310.0,1.8350992946834965,141466.0,NEAR OCEAN
