CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.6869971836167341,-0.4040039824422652,21.541381660257123,0,0.623413710804561,6.164733508290877,97.35197593399688,1.6005408677510216,3.9535487585416265,442.28396554580013,21.169409302782203,396.82761242598804,18.34161213999941,17.734329442319716
5.688667711910045,-0.032180330132676474,18.27338301874631,0,0.7166283967676362,6.310102432169048,90.93806703713007,2.265354450705171,23.797615778125635,668.3865339421436,20.15633418324062,388.027503642361,17.057160872118594,15.802130615982387
0.04468780881666974,0.19262654104426033,9.61362970759104,0,0.5003675079215927,5.840214841097325,60.93185128397475,3.3559056603694817,5.373828549180636,281.8739430603003,19.295456156552085,379.63888579641844,11.808332881778368,20.273364163958405
0.9098644094249737,-0.6962058008772072,19.655819421312504,0,0.866143698512561,6.514164192926796,99.48806517758457,1.8141701032470148,5.073613403902512,394.04458733784537,14.661952363624488,367.9523179358744,7.488204465182684,23.878730703252558
0.4577638396305539,0.500300951314564,11.703317222118727,0,0.5752791449116262,6.095018069868195,77.3483068919086,2.3941049257340468,1.151024344762382,282.28755043254796,21.049236056230303,391.60982019346613,9.200498651723917,20.11389158082076
0.09355405181061535,12.543519120081159,8.137241359278743,0,0.5202295352620324,5.5849130514794085,100.80480510657641,6.1315080606014964,4.963939649248642,304.9737128352216,15.157756254573584,387.3240178546381,30.11597024240184,16.40448934270992
0.6030287550101621,-1.306868906063514,6.4505474907423475,0,0.5119103619419137,8.340163487252507,73.17207818697166,3.7456478639685153,7.916756922247117,314.72857694067125,17.370603139579433,387.8126448332445,2.632315895517929,42.048969357028184
0.4185881683570998,-1.3529043167353891,3.083012404158629,0,0.44856010579643857,7.82682923325069,38.079948517703926,3.480521058528435,1.9557010239990156,281.1650417128846,17.984051918070044,389.3489165372877,3.483033511944022,43.40076874292042
1.7430690785013345,-0.008509597376681251,19.27532164695129,0,0.8720077376547762,5.653489500501013,101.12845200284151,1.5328119284525255,4.638804202721639,405.9190598591348,14.78338364281415,167.4763417372249,16.707376841854828,15.756355526311683
-0.22182974071597125,-0.15263399600582273,6.256769728306713,0,0.4335465932930796,7.01512142447326,17.900708905842567,5.5029186623991535,6.977031797175902,324.67709992264463,15.977257158360588,388.12804063264855,4.803364626686538,33.4370202089545
-0.15973852662416854,-0.07143782782182631,10.671432706663438,0,0.4882733348409599,5.81609323552089,72.0222607535526,4.388968571754045,4.077329103643738,277.76645545807304,18.514549802258834,389.489427947529,11.522303855980647,22.521584356448166
0.13586773765030513,-0.019328985847563023,21.567115129400023,0,0.6263587733511901,6.436963145414563,100.19906956150048,2.060568822404732,4.483373900742278,434.6189679068415,21.073525711947013,399.4984412192741,12.67193159145972,19.35182480216633
24.914741545036907,0.15580629745507574,18.095112814965837,0,0.6917110526260339,5.341574776422555,95.9496845510102,1.706902539513302,24.022464484974073,666.1468273689892,20.129368514613773,402.43956076211146,19.68944367648213,8.785856075987933
1.6311017784737167,0.6545924900276694,19.653322606089766,0,0.8718189186720118,5.414124733325697,100.10403694028531,1.618152341173371,4.390271451342147,401.73661750214745,14.647287903063756,339.36979184817403,13.000160599551828,20.137596454740493
0.32475198749757006,20.23250016016996,5.751849192560419,0,0.4420311318318081,6.051368788962253,21.119958682987868,6.866858710629014,3.9754493337521293,232.6925539338884,16.695142081075083,398.34215918322917,8.460785322846458,23.38290243275151
-0.21849737235004485,-0.8095437335339939,10.045654418922592,0,0.545046974906843,5.762198292234543,64.46627100292211,2.7083017329206682,6.715607192135095,437.6718679692931,17.752318303666648,393.03046122388474,13.566997889178584,19.153109965185386
0.6794747446822722,-0.7552175182721028,19.63857839820615,1,0.6028579105257996,6.273595229089316,91.3889468963339,1.776595990681147,5.226310265892849,402.5899130123126,14.569147587088215,339.9816472672673,5.102045328637691,26.74616541480408
11.96507566350648,0.19957026163154765,18.396402757198953,0,0.6548479911258827,5.599826006032632,100.5218688342662,1.1143963119154436,23.7881813890334,663.548794164168,20.133883296078622,333.18274374936675,11.536871211554331,28.16955722943394
0.1324096058995825,0.8599520287588696,10.256604928020618,0,0.5432995411710232,5.90938346394277,87.55400054080455,2.4238414372467267,6.1544075323458145,429.1669219239545,17.877965343140833,345.74190391707,15.963220505112366,17.92150912231419
0.19707954849094272,-0.2979493200757359,12.253319473634903,0,0.43064389403326103,6.289629006103216,79.32291659488163,4.2183720274794965,4.806172899286916,399.8124122966941,18.726212385585388,399.5419945595334,7.31226091919096,24.030311508484754
0.30377979854340176,-1.7280584651456223,9.946150288067955,0,0.5495371259111916,5.889799695799673,92.00441408838505,2.2889915172859756,5.646361403129154,427.48106652864027,17.812175718931332,397.9694859275192,16.127646445529223,18.828333455365325
4.787915322782844,-1.1770394028907576,18.06688202955255,0,0.7192883843785337,6.519974115965636,85.46315125592493,2.446261935455124,23.908999727783957,654.5975764553145,20.1348711715992,48.0164018107729,18.016592222240885,13.961215006029361
12.00774918969108,-0.5754232123272044,17.747582225157345,0,0.7229549141509309,6.821580651360356,76.92066491072711,1.7904658541161116,24.023908333409057,668.0584944867824,20.100233792316132,50.62935744499816,22.50644849600072,8.477206083094172
7.081525965557423,-0.3852533018868625,18.118944016236743,0,0.7123471932705667,6.039576220253136,96.5610854624706,1.7318825137930158,23.510959692980443,668.6246436663338,20.126013674603797,322.4240731861817,15.743922577380767,14.907582877654308
0.3479028665871992,-0.28209596208924426,8.811175614386485,0,0.522519834236101,6.12952350782652,76.85326120413984,2.72831391939983,4.699819159504148,382.9906388398813,20.897193592360427,395.33264687297907,13.48259132832293,19.266449353231128
-0.12621908500974813,0.02665005408927996,4.971447326507164,0,0.5199437113514365,5.933584241606078,45.87187617648834,4.753556554310143,5.0026998328853285,218.1960727971284,20.25638666299186,399.9987970339793,9.569208682745511,18.87986587372958
0.32275742228037624,21.784660063351133,5.927663813048799,0,0.4294119776363079,8.269632943720554,6.879794444038813,8.937381604792762,6.893377908489262,330.44966818728807,19.15860728901419,397.4151058036653,3.503174362198418,43.08014337416207
0.4327360461162655,0.724835235947843,6.015790916651944,0,0.5043526647739852,8.025265657871616,85.9413179686974,3.1347237854048253,8.103131724370709,299.59515814825863,17.440957242340716,387.9290502022717,11.013458101356896,37.66610427138521
0.3118183519809488,-0.4669614663784872,9.874851359414858,0,0.5400199006085116,6.715898598658339,80.71468694488364,2.6793955521614894,5.682707034249126,426.8062055313254,17.752096887059537,395.92205917252454,10.35501765045932,23.197131627135605
3.4674393165724964,-0.5956493353899388,18.39716351877997,0,0.5809272630148481,6.435172393723209,73.43732837972611,2.878612203326223,24.186539209155153,662.2043860425954,20.201594471493127,387.8423403967837,14.197759249861862,23.245439475441543
0.215875110139363,0.33078505801699243,2.7808697132321183,0,0.4413027151185847,7.814230726409515,36.99646293879758,3.5143473412561947,1.690781074803317,280.26705171402494,17.979129327840504,393.30980118594977,3.562704263959712,43.73145677695709
1.0582262110807539,-1.060750467153254,19.672969596241426,0,0.8716939972557232,5.028659205256963,86.15054444537402,1.6180772896094002,5.42911140999075,401.16659788490244,14.686933053663145,341.449764632916,11.81965740224155,14.807846896228334
-0.015213025152834835,80.26918099377404,1.6336224748011134,0,0.42957274302394066,6.602689485737904,28.609705476148605,8.327880946381141,3.551813427317814,277.73553659743936,17.13230812765271,387.6905017819616,5.867404920871388,24.053093942812193
14.449490051066203,0.07083899280704434,18.47458726424033,0,0.6948871544780844,6.332102108264724,99.55702523159789,1.4770516749317821,23.7146053972924,675.8831471796487,20.085560964223458,400.8275551448909,20.261141430874932,6.693506642132253
7.480014430453944,-0.10184644789424108,18.221217742789587,0,0.7035615444256118,5.534418502935069,99.31451432469977,1.4397828469661547,24.109024675242193,667.7820903838115,20.184758124335485,398.28094671078225,11.427623089686623,12.404664653902081
4.222514603617237,1.0971076239842705,18.063291912077847,0,0.7152774081398442,3.5480560052799808,88.22688196776417,1.5763151007864373,24.43472731789998,667.7139947146167,20.278701111175003,354.61829726532204,7.220991641084432,27.1241374922204
-0.3506968620423353,-0.42979210532722517,5.305765644427717,0,0.511047681615566,5.861088744768759,59.85198413727931,5.614476948936865,5.082294842979854,222.1307510779743,20.10479274308728,393.2630906397216,10.862949142746132,18.846430271723563
-0.5781609530651053,61.42315861857285,2.646428382618657,0,0.3935049518343085,6.814092153364823,77.53703437547338,6.181176184142471,1.1470284972250473,261.9846771711883,15.558189656798014,394.1811628619018,5.184247790500927,31.108345424157978
0.1750012824924537,-0.15571761139055398,10.1378546841933,0,0.5430738585671497,5.9956731662307785,77.3204223009687,3.1419954528052876,4.004580950549896,292.94528092226557,18.365639814184547,398.95539071054947,10.172551574182453,20.232625624647362
2.0264681620019687,-0.8821038555095899,19.514833578749144,1,0.602978187401393,7.801051567872154,99.14072434713364,2.023061250485491,4.731886472853101,407.8980620636783,14.685497697472433,387.34506796389155,2.224428869248174,49.76716931116046
0.1787391956321801,0.0482972104345832,10.548953379949019,0,0.48360814426745546,5.741668288007745,72.69841807033293,4.293938887993218,3.8719671480315125,279.2667047472288,18.496345190738115,389.41677583223435,11.54993294603149,22.671689354313713
12.853156767042778,-0.7434203720822165,18.001108202179882,0,0.7415748428154578,5.868880793402895,96.85024149870132,1.8780322945903327,23.683427631535263,665.0941164062607,20.23866285674975,242.89750039867147,23.782272527282974,10.57802849446795
2.580465006016949,-0.5192781458453567,19.46320755549936,0,0.6034357543409085,6.284012029551016,96.52179873663339,2.114267860335907,4.665978219000633,402.3061662228035,14.74327427009354,291.7875911841806,11.312434771780142,23.52812127793464
3.1597612445586347,0.2742522275956481,18.239726311641043,0,0.5282603865244054,5.768509029973633,40.41681136941397,4.118823391272465,24.104943961435648,669.7220289288565,20.233018146527932,392.7623252904571,10.645886228641547,22.12788133736111
1.2556829112518406,0.3837703926058458,19.631473201385212,1,0.6030721231593505,6.2312935810772565,92.27247004822667,1.9170596587965174,4.706605939258806,395.13920943944584,14.643470652296537,337.7442370763372,5.636533852111628,27.09784463181706
0.4059307186365339,12.070235348707188,6.201092869617267,0,0.41272420839709795,5.853552311026406,21.125864936830432,6.455744124868771,4.0834731887143985,342.0174930469579,18.905618734478036,395.84346063857106,7.7937767955307855,21.93517988785636
0.27740306342772236,53.182053773720774,5.318231032804214,0,0.40709600794849365,6.305685193384586,44.925834091548786,7.312558257145941,5.659940748723196,287.254723775693,16.54158282638489,395.5261166692442,7.42285869934076,22.476979777770243
7.456704014622387,0.7995527858347258,18.203225205638972,0,0.6925479864665204,5.743136359835242,99.2476689784303,1.6603188053004858,24.077420514997225,674.9569519660472,20.17839839044181,393.4769325900497,19.862138658259184,8.50246442100083
-0.04814516718903439,40.992130776490676,6.32575260397595,1,0.4491522135160148,7.253421047180467,48.92247425336858,4.785720341128458,3.8723474234644915,258.4274137398838,17.73986422248174,394.518518586425,6.214123138958556,33.305678354346185
-0.2806828925829591,0.3656942785846075,6.538489112585916,0,0.4289642866251769,6.994408990469763,17.153141041701353,5.460075299012544,7.367432989161893,317.86293604122693,16.106215258381017,389.5428262501514,4.8555062251912116,32.87462094454885
24.573338617777534,0.9417934501785593,17.78462587832228,0,0.6931125291610012,5.339597520226266,95.45390704670264,1.6049314042506428,24.08456113174159,658.346249431543,20.122872089650738,397.69895151043835,20.00932967909114,8.871250145255521
-0.03129502684497935,-1.2991685042794971,12.18362541394831,0,0.573512141076921,6.996660967307675,90.00189447069377,2.1352299148791216,1.3228084657571713,272.3308452566993,21.011712485656137,402.3633031124833,5.91687909669114,23.74007524478474
8.199101766513134,-0.21959512999337413,18.37514142610337,0,0.6983666931235422,5.525926712593484,100.80716125403735,1.4652728186966688,23.802611641117114,663.6112886744676,20.112203063826815,395.3935920708991,11.682445247409994,12.729325323618642
5.735502875182969,-0.5988871031083742,17.92859645291329,0,0.7015137969946241,6.036296530443976,82.56482882777362,2.0587280048056433,24.014665638786106,659.3037732628867,20.122126234535124,383.35011619645235,19.013786258094495,23.14788860602249
0.6207766322019714,0.08235570668737581,22.338396943857344,0,0.621286955557878,5.738747273773571,97.6885274492984,2.2957359301665274,3.743722589072059,446.83293856838606,21.132380753815763,262.7745788950441,17.091695605702334,15.822688685439081
0.1153957473315164,59.60526932799746,3.1302332950063674,0,0.4027723051587286,6.5692732256972795,19.466735647569767,6.153453850802224,0.8919589560622919,266.58023727264066,15.571142827209748,381.58033922860943,4.48160276728909,29.30258189831831
24.778550180555232,-0.11477414686733266,18.295335270044063,0,0.694918443352254,5.993128223447865,99.53784893927183,1.6256785572063692,23.931533716405742,668.4007252113349,20.260854604985802,398.9546852988845,26.642105073416353,5.916431448947276
0.381206470207414,1.3001192937730723,21.895636393380833,0,0.6138589888042254,5.685525821313788,94.84018710481865,1.8262717550722942,3.8103929258888387,433.5010938856845,21.23756601769163,392.9511224893961,16.842844221160085,15.968060888006768
1.3542843500958581,-0.11723458015625529,8.096307047726262,0,0.5421378957476977,5.899997642633482,82.84210895973719,3.9329007668004174,3.6824890397723813,310.6519000529931,21.033967691844378,232.42024767393173,27.649482564864094,13.496781922368967
-0.40413158848523945,0.28582858099548164,4.007879428699694,0,0.4994054226611452,6.53470792639229,32.657105057403975,3.115861018121544,4.630764140565216,294.076488788338,16.528626645424747,389.25084664128394,5.608879074974083,29.909456984997558
7.039858327459152,-0.16044090289500812,18.178551473019407,0,0.7108584101246388,6.062007541327347,84.06281818255603,2.6001123882597454,23.38881618788251,664.5673847594844,20.164842517278316,397.1075813782638,14.796993825127162,19.928623212297147
5.510809215505895,0.052299235051423185,18.38183514151202,0,0.7435644484088025,6.252212942662635,100.03395741011951,1.9735719008271113,23.724063520279543,669.0892952463863,20.217666027363762,398.1477347811441,17.014782296884906,18.40957585935909
6.401480922199579,0.004156044372750022,18.13646961090015,1,0.6298970065527273,6.980107956675284,98.44218920989908,1.2276042068595017,24.163912563610467,657.7636034497256,20.15919164380519,392.0140898105583,2.997309881321603,49.85557420234762
12.800039953306642,0.3096815148076496,17.916671882187178,0,0.5749030532876522,5.6826184665529444,56.71652292781456,2.8758124020399767,23.582443759693035,674.0747540927613,20.181920554633535,396.03281891852833,15.275303026452331,20.004413691870358
18.329967438206197,0.8049405111494142,18.26582557361118,0,0.6641978087449043,4.161396510997499,99.01119737949186,1.0919558861796101,23.64262198524506,666.9221805674728,20.228665525772353,396.2131452765697,38.007371158535626,14.27220400857891
0.9620613127402928,1.137943526532371,8.32528061228533,0,0.5415698635303987,5.993598551619654,89.64848580274143,4.078747042946658,4.467814551717661,313.47659928325464,20.97734778435118,395.2482405352454,13.834732474716994,19.3229185160512
0.463170556277255,0.21387122230962222,6.3316784671173085,0,0.5003202156364603,7.342296866470983,71.20007317065753,4.0522517651606424,7.833735913907825,301.5625556701282,17.414682200865574,393.42552846676114,4.460667193934898,31.240057053982763
1.3080872044148641,0.40723170263308667,19.72994993425299,0,0.608924745938865,6.92967656994354,98.95679885614642,1.7984857252724238,5.083862926282193,398.3323723706131,14.803445110240565,361.6027775296509,4.823791852835392,41.744468707599815
0.1731991424617561,-0.7949639370113264,5.905505412618486,0,0.4988084469051573,5.862989326619931,41.499076667306625,3.9790302653086536,5.1677846600457285,273.1253006252385,19.188838051872665,395.0688408667631,8.664294342866881,21.172321106415136
0.5932900762531662,-0.06070118642540207,6.013142764779761,0,0.49985484001894454,6.502948193646837,19.556969899716652,3.4806669068142404,8.173063605825256,308.265533437186,17.476596063362962,381.37900563371784,3.623785753833004,32.08503797652683
3.386141124436335,0.649508442538655,17.9253712423935,1,0.7159728994232454,8.7407688023015,83.19468632649865,1.9358707420296122,23.602344453893306,666.3336190623926,20.236330171699507,358.733674980834,5.559720256716355,21.77571806888814
-0.2910070080907735,21.598171055436932,5.311042298743843,0,0.4354637922316204,5.95708255699499,47.30353259151799,6.81215151884429,3.9396431030162744,240.65188113974818,16.70470503041985,398.6986908934886,13.693825057251942,19.734842622903397
15.45160952190104,0.14617020939477382,18.14765993405446,0,0.7430112848864044,6.1846693904654,101.2995178511335,1.7755273806541954,23.57729026264962,660.872751082528,20.12841800115928,5.89136966180081,26.688315564751658,8.51771056139996
0.7400261167826288,20.612279921934388,3.953215079929966,0,0.649546160965688,7.317815457104565,96.00982115031009,1.9510393826056316,5.639021724014878,257.59594552480786,12.945859309730832,392.69673660397433,11.17375276673793,31.03953867291688
0.3478795384894767,20.338998928216068,3.24150070538146,1,0.43692362811125335,7.647127597608233,48.85909670405881,5.220074969169715,4.583390221721268,215.7548598971874,14.844479869192147,374.5212202403762,2.9992687359595185,45.51050344041998
0.7704858251537875,0.8291160089387271,7.545505702948217,0,0.5365969805016471,5.8368985933977156,91.05216895812676,4.6593807143215,3.7262855026318698,304.64594040684466,20.99413582854986,376.1473244177205,14.797399657822151,16.788987950580438
0.49321126770240514,0.19987591309744093,5.949114088650942,0,0.5009992815533396,8.769409999984036,82.40463689716515,2.824542949756836,7.7281765532430144,303.5334932428247,17.43992012641717,386.39423179013903,4.794733039115423,50.08925074446346
0.1943689880438161,39.75430006653455,6.635446315903283,1,0.4514966678579366,7.254840891208391,49.18495102860268,4.791339778572337,3.609045670571036,261.8222600081471,17.68152048787392,385.35371600089616,6.3770510968620435,33.18411991335761
0.5126140278144261,55.23198359641071,2.116316872982624,0,0.3843066095681208,6.452645106877979,30.850312133922763,7.31457299859361,1.3533215804137808,299.58375202860384,15.320015468365671,390.286177377813,8.307500948061803,21.892293360239716
0.6490835368722093,-2.0243189569377247,2.9625295475064615,0,0.4505768301966743,6.201406217042947,69.06857605881576,3.554859981743992,2.632786466586207,282.4214812005007,17.971053841203346,389.56071782782044,11.755747286706265,21.153125633367324
0.03284962164315451,90.26447974543723,0.9302770024661429,1,0.40088425648918463,7.890914300806684,24.242360973850246,5.893629344319809,0.875725870489648,195.30381645001938,13.464761834209297,396.30689947494915,3.348874286643386,50.20078554193087
3.7381390000084322,-2.5201547186713213,18.389381769176282,0,0.7139607322513154,4.984659882292606,92.14095665577946,1.8298992738268212,23.655081994904165,667.2376166685023,20.20458467755962,317.7301518149863,13.950570838185904,21.576880905173926
10.201578208173961,-1.1904887540719629,18.071030221551258,0,0.7376455712530209,6.229535421486706,97.26028009152296,2.198504993269205,23.415675283781205,665.7195069662981,20.201673731964554,389.71810386607234,16.614457478245345,12.741238799550633
5.606569440198589,0.3120608401385983,18.158338835916133,0,0.529213308158813,6.244159965255591,64.92826800468657,3.4169141380043895,23.936234462096213,657.4166289540977,20.211880923583983,400.1200211833923,11.099128686849973,23.572368362068186
5.175810706464126,0.32985516449774444,18.567808233958697,0,0.7085690054663404,6.2918859509393235,90.68643051804618,2.4354339884542155,23.91735972600986,673.2218405666563,20.336796865131394,380.2611801933025,17.690672931808212,16.509874872653032
0.3116200162367154,-0.8029520001527055,10.205017339920618,0,0.5443296494828923,5.893806538772696,76.54301935797236,3.93679061391771,3.8298698707549566,303.31664802538995,18.48057471818249,393.95467069336655,18.579860288393032,17.384715449393024
0.18071363652908018,-0.49188713201912426,6.028337274067241,0,0.42873136000209344,6.961277671957079,17.08474572879319,5.669492315096115,7.057827152728686,332.77397522323446,16.150988423624256,389.5752190024433,4.865404897781514,32.95190692574093
1.940770078535858,0.9467062816239896,19.460679465871387,0,0.8634203269488201,5.633826404130328,100.71714234453171,1.540305504156053,5.103226251685385,399.19765743777504,14.637514662713503,171.27345021434257,16.604382480588797,15.716283789857721
-0.37634747921997197,-0.334345612325318,2.114519752280674,0,0.4566801191915736,7.018984489967338,46.77154168221556,6.0862574804264895,3.0843950918871124,221.1665280999205,18.666681829421123,391.00534165423323,3.061272172848224,33.380608295433184
1.0798042155243222,1.5493055418073123,8.242561128078878,0,0.5317326764318874,6.0932653535855446,97.77110492624877,3.7929709972953645,3.9174225622588277,302.61709609639246,20.99383999778345,248.3235756294371,20.692399359936598,13.113885598454461
-0.03359234612021139,44.99867385428313,3.4188351775238757,0,0.43438524040640736,6.740477881219149,30.17723936661735,6.598381158555037,4.712236789596697,404.24934859199743,15.149638574534524,390.35710923876593,4.781315585428847,30.606313727366885
0.1359331353937308,0.28185250568386355,6.830500442001435,0,0.4448396581097795,5.41103950072551,93.04095668285818,5.920063726465593,3.173927444676441,234.5745209999568,17.932504352994332,400.06542402690803,30.905686488157286,14.397236207189492
0.978543124810364,1.1168620000219511,8.435109396077522,0,0.534971365197083,5.914519719796507,27.842947542726172,4.3972065211362175,4.003268816474657,308.85586428473795,21.023180646464507,382.50823182643995,6.590820099717544,23.62818750120135
2.8120104864734845,0.09050746748465952,19.557027778829404,0,0.6119560085992644,5.895591619118004,98.47228621847113,2.4773590540488066,5.232054781840285,409.8671331767391,14.62931618745008,348.21422649243885,11.960973499938861,19.030130877923458
0.39862850175302295,-0.6923728299636728,10.152540226808881,1,0.5501961052385312,6.3902705351899955,92.0691216171962,3.3417651186158976,5.206381782272005,281.84659282063836,16.477731289311926,390.7677077381083,10.465868000661683,23.32226746127782
0.9762023595372387,-0.07579464506976819,19.59825199386544,0,0.6058529906659574,6.99788057417647,96.78094581952405,1.8840691256599185,4.628610466464018,406.86965871503793,14.706644888976276,364.8144757840817,4.618509413168557,40.95039368205505
4.960814522165584,-0.0245982483738073,18.459099622402572,0,0.6078246528308014,6.476072282440075,94.95455225126831,2.2244878586878585,23.62535565675091,658.8115851934151,20.087699654820295,398.3386763487866,19.041688508810854,16.416358744533547
0.066750024483536,-0.9427003684432541,6.981871364899151,0,0.4457266081630565,5.672344316191842,34.84326211525502,5.133640867546461,2.8026393295971475,229.48256742491014,17.89666536525954,400.425360981873,10.15953627886155,19.499116004808112
8.194132959324287,-0.17671695410156285,18.293690256797362,1,0.668748463049682,5.89120865812207,89.62016063299843,1.0884518368353964,23.72408469334241,660.9242276614458,20.218263899739696,346.4146367558216,8.891075713476212,50.2990155437583
0.07750185031947321,-0.5126719473523601,2.034251456865911,0,0.454438399127523,6.447265498939618,58.458057208104535,6.0685278466331045,3.1972851934149404,225.67849291669512,18.763181274051817,396.65953048793074,5.027823667868185,28.435842783373804
0.24107434910831932,0.6385035562359124,2.7182745445038745,0,0.4481567263500081,7.808721157784487,36.791068167943,3.4772530954234093,2.0917683341905966,276.86283558335197,17.978081459150754,397.25729977606704,3.7208627101842024,43.8066432724076
17.779468175669965,0.023908280731606883,18.192465431038023,0,0.6668190294527746,6.214501929748112,100.18732045888592,1.5077055685150893,24.287126404346786,658.9694113379201,20.25377323738065,389.239399722121,22.06770860558483,9.818804176082907
0.8488327835268232,-0.19534221475950536,6.398837976039723,0,0.5060044967335813,8.34840623411288,74.6194131834242,3.9636219676288538,8.103569406848852,306.04568784001077,17.412154566196715,387.5871183931015,2.8119837056960963,41.649999071843155
-0.19618082149922897,-0.07334556321223408,9.69809720815871,0,0.4969626909441542,5.823555753745184,61.74837038605894,3.380838297606282,5.054502980893536,271.44559847627454,19.114589352321723,380.1852146477363,11.452811601096094,20.23091797917455
0.21200993116066508,20.154122363467096,3.071254354190229,0,0.44347123288220014,6.80334655346198,32.798689981805126,4.104741555441236,5.313390751653596,215.7312347640334,14.80808723085319,396.19138828926464,4.970911090566928,34.97998924229263
0.6829367548180985,80.42606670088114,1.7363971136551506,0,0.4327734449755574,6.636888482428373,30.66419050543224,8.320409120921198,4.1227011336082535,271.6302487654397,17.07290842897944,387.6238777131977,5.957675113686832,24.431288056641943
0.3469593700516876,-0.6905549374737341,9.402945240020006,0,0.584058284284256,5.410992907812399,71.9354747924613,2.868467859443938,6.017789182589064,393.67381181876846,19.277677217802626,399.4826105362288,21.2511566784826,19.388274623732855
0.40388522366135293,-0.7194805283872053,5.734459814361231,0,0.432179133814288,6.5772559594216125,41.022465813493575,5.470921702945699,7.386720657178558,330.91102192905026,16.120972426787926,392.4647301278154,9.56609486530152,21.821109405518893
0.08941212221448318,0.7630612736788979,2.4820219269365293,0,0.4854470256090436,7.7261652727664565,83.05709599156042,2.714383575021586,3.0300872947715134,202.64680409950262,17.89714370712425,395.0715228992082,7.572265618641458,40.28508587280746
0.1922722878022348,27.715176773037534,15.266291763294747,0,0.46568634649886087,6.208600972868859,75.22520557935327,3.676818987085945,3.9205008223547004,274.2869435697574,18.268625082889855,396.7901063875291,10.618999434056194,20.620120934590503
0.0672696233743266,-0.9786889412822836,2.8873015435036593,0,0.4458287167234698,7.793453443660731,35.14509251505235,3.4611949443151175,1.781145667030229,273.86169752955436,18.044400568733092,395.4897484817606,3.6651371265565316,43.523450134275755
0.034933957393076476,45.30656527847621,2.9853393140075104,0,0.4366919486597699,6.754320375470394,40.26045118503858,3.786214965248917,5.18364275076897,402.1362552275388,15.140811808152694,392.1537527026641,6.618076039953891,31.9131502883845
5.623585619388921,0.32007441567261347,18.06163036828777,0,0.530503584665401,6.238741034913116,65.13805138718661,3.3243065362208064,24.323139598177086,658.9332528087396,20.312453467725337,395.0250307490656,10.68895040841041,22.55924875688227
0.364356220003783,-1.057347252990915,9.977254547756075,0,0.5497690501247058,5.902940172678482,88.29384013118293,2.5075846222239773,5.986785671224334,427.1336292928105,17.83483190155063,345.1809142565752,16.119427985610077,18.020180032504843
-0.12827146628946456,45.158515347845906,3.861589987644229,0,0.4361801622795199,6.936186969528284,21.65203042239568,6.60240709504816,5.3416508176685085,399.68440644773557,15.174940402160873,380.4363484651541,5.670614993907072,37.37533558522628
0.2533485777182458,22.50810675495558,5.566910724714115,0,0.4299338189345956,6.940683419602074,8.408765304141141,8.95226074713256,6.485397043773187,319.0876447834163,19.05659695530145,392.3549731278551,3.2764608075026427,29.560687229368828
15.854754378347875,0.25860883295700143,18.021418958081462,0,0.58036393711987,5.91671474875477,69.95349744451813,3.000743759306005,23.985514592454482,665.8121108543071,20.216677686950526,364.6112412491359,17.864860448869123,19.621677266922585
18.178844373674938,0.43654355872417505,18.44311585845951,0,0.6848978956417358,6.461876426467075,99.97737821275776,1.7812506249107043,23.989526496009553,660.8414330138887,20.0914674434325,28.11367320245357,28.84850347491317,7.173692280145353
4.275188305638947,-0.9700040985985134,18.19050881511645,0,0.5753404791414377,6.180952871731289,84.25104023299356,3.0483289130150433,23.810096142857006,666.5122199673466,20.245442635766132,393.92414796393905,16.268256077705317,19.890073005585958
1.3901858817311634,0.22866721740411433,19.693305006349874,1,0.607676276820917,6.250339984110585,91.9928626560583,1.7388193578867814,5.622706891810708,397.55084267041417,14.638067133995502,341.71036702844845,5.688576635799995,27.17683110855317
